period,language,avg_share_pct,avg_push_events,avg_unique_actors
2017-Q3,C#,4.8953,32708.666666666668,13114.333333333334
2017-Q3,C++,4.391,29339.666666666668,11438.0
2017-Q3,Dart,4.2121,28143.333333333332,11712.0
2017-Q3,Go,4.7142,31498.0,12689.666666666666
2017-Q3,Haskell,1.0245,6845.333333333333,2732.3333333333335
2017-Q3,Java,9.8137,65571.33333333333,24838.333333333332
2017-Q3,JavaScript,17.7493,118594.66666666667,43109.0
2017-Q3,Julia,2.0422,13645.0,5231.0
2017-Q3,Kotlin,1.4787,9880.333333333334,3867.6666666666665
2017-Q3,Lua,1.449,9682.0,3647.0
2017-Q3,Objective-C,1.5023,10038.333333333334,3892.3333333333335
2017-Q3,PHP,4.3005,28735.333333333332,12190.666666666666
2017-Q3,Perl,1.4414,9631.333333333334,3824.3333333333335
2017-Q3,Python,14.4309,96422.66666666667,37598.0
2017-Q3,R,2.766,18482.0,7185.0
2017-Q3,Ruby,2.5096,16769.0,6543.666666666667
2017-Q3,Rust,2.6437,17664.333333333332,8451.0
2017-Q3,Scala,2.3362,15610.0,6316.666666666667
2017-Q3,Swift,2.5909,17312.0,6552.333333333333
2017-Q3,TypeScript,9.919,66276.66666666667,26474.333333333332
2017-Q4,C,3.5612,24468.666666666668,9347.666666666666
2017-Q4,C#,4.721,32459.333333333332,13294.666666666666
2017-Q4,C++,4.1616,28596.0,10769.333333333334
2017-Q4,Dart,4.0961,28135.0,11388.666666666666
2017-Q4,Go,4.6822,32193.0,12366.333333333334
2017-Q4,Haskell,1.0055,6908.333333333333,2785.3333333333335
2017-Q4,Java,9.4219,64761.0,23930.333333333332
2017-Q4,JavaScript,18.1775,124887.0,44677.666666666664
2017-Q4,Julia,2.027,13938.0,6121.666666666667
2017-Q4,Kotlin,1.8036,12401.333333333334,5345.333333333333
2017-Q4,Lua,1.4127,9709.333333333334,3961.3333333333335
2017-Q4,Objective-C,1.3755,9454.0,3985.0
2017-Q4,PHP,4.4785,30759.0,12313.333333333334
2017-Q4,Perl,1.4418,9902.333333333334,4057.3333333333335
2017-Q4,Python,14.177,97475.66666666667,38127.0
2017-Q4,R,2.8264,19423.0,7676.666666666667
2017-Q4,Ruby,2.4321,16713.666666666668,7143.666666666667
2017-Q4,Rust,2.9201,20079.333333333332,10307.0
2017-Q4,Scala,2.352,16169.0,6774.666666666667
2017-Q4,Swift,2.6095,17925.333333333332,7185.333333333333
2017-Q4,TypeScript,10.3168,70919.33333333333,30601.666666666668
2018-Q1,C,3.7169,27511.0,10750.666666666666
2018-Q1,C#,4.9677,36771.0,13824.333333333334
2018-Q1,C++,4.3554,32234.333333333332,13092.0
2018-Q1,Dart,4.1284,30580.0,12015.666666666666
2018-Q1,Go,4.8313,35790.666666666664,14288.0
2018-Q1,Haskell,1.0093,7473.0,3004.3333333333335
2018-Q1,Java,9.0216,66830.66666666667,25657.333333333332
2018-Q1,JavaScript,18.3707,135980.33333333334,49893.666666666664
2018-Q1,Julia,2.0647,15285.333333333334,6217.0
2018-Q1,Kotlin,1.9907,14739.333333333334,6114.0
2018-Q1,Lua,1.4286,10576.0,4378.333333333333
2018-Q1,Objective-C,1.2566,9305.333333333334,3969.0
2018-Q1,PHP,4.1028,30385.666666666668,12126.666666666666
2018-Q1,Perl,1.3477,9977.0,3969.3333333333335
2018-Q1,Python,14.1878,105081.66666666667,41284.0
2018-Q1,R,2.7747,20541.0,8462.0
2018-Q1,Ruby,2.3556,17435.333333333332,6998.666666666667
2018-Q1,Rust,3.1365,23249.0,11731.333333333334
2018-Q1,Scala,2.257,16713.666666666668,6625.666666666667
2018-Q1,Swift,2.5316,18741.0,7669.333333333333
2018-Q1,TypeScript,10.1646,75272.0,30080.666666666668
2018-Q2,C,3.6327,28151.666666666668,11346.333333333334
2018-Q2,C#,4.6368,35927.0,14382.333333333334
2018-Q2,C++,4.3381,33611.333333333336,13576.666666666666
2018-Q2,Dart,4.2018,32561.0,13138.333333333334
2018-Q2,Go,4.8331,37464.0,14561.666666666666
2018-Q2,Haskell,1.0066,7800.333333333333,2952.6666666666665
2018-Q2,Java,8.867,68719.33333333333,27906.333333333332
2018-Q2,JavaScript,17.7969,137932.0,48066.333333333336
2018-Q2,Julia,2.0319,15746.666666666666,6141.666666666667
2018-Q2,Kotlin,2.2256,17249.333333333332,7407.0
2018-Q2,Lua,1.3845,10726.666666666666,4132.0
2018-Q2,Objective-C,1.1581,8974.333333333334,3525.6666666666665
2018-Q2,PHP,3.876,30033.0,11650.333333333334
2018-Q2,Perl,1.3044,10107.0,4104.0
2018-Q2,Python,15.0542,116650.33333333333,42700.0
2018-Q2,R,2.8693,22235.0,9092.666666666666
2018-Q2,Ruby,2.1705,16822.333333333332,6914.333333333333
2018-Q2,Rust,3.4692,26886.666666666668,12607.333333333334
2018-Q2,Scala,2.2442,17390.333333333332,6933.333333333333
2018-Q2,Swift,2.5392,19679.0,7729.333333333333
2018-Q2,TypeScript,10.36,80292.33333333333,31912.666666666668
2018-Q3,C,3.4727,26847.0,11588.0
2018-Q3,C#,4.7798,36954.666666666664,14383.333333333334
2018-Q3,C++,4.126,31900.666666666668,12569.333333333334
2018-Q3,Dart,4.3701,33785.666666666664,13484.0
2018-Q3,Go,4.9093,37955.0,14213.0
2018-Q3,Haskell,1.049,8110.666666666667,3316.6666666666665
2018-Q3,Java,8.9255,69010.33333333333,27674.666666666668
2018-Q3,JavaScript,17.7388,137132.66666666666,47489.0
2018-Q3,Julia,2.1026,16255.666666666666,6252.666666666667
2018-Q3,Kotlin,2.5397,19633.0,8047.333333333333
2018-Q3,Lua,1.4148,10937.666666666666,4132.0
2018-Q3,Objective-C,1.0482,8104.333333333333,3053.0
2018-Q3,PHP,3.8923,30092.333333333332,12589.333333333334
2018-Q3,Perl,1.2111,9363.333333333334,3693.3333333333335
2018-Q3,Python,14.7571,114089.33333333333,44992.333333333336
2018-Q3,R,2.8277,21861.0,8647.333333333334
2018-Q3,Ruby,2.0575,15907.666666666666,6187.333333333333
2018-Q3,Rust,3.424,26472.0,12449.666666666666
2018-Q3,Scala,2.2311,17249.0,6872.666666666667
2018-Q3,Swift,2.6104,20181.666666666668,8101.333333333333
2018-Q3,TypeScript,10.5121,81269.66666666667,33644.333333333336
2018-Q4,C,3.5094,27783.0,10906.0
2018-Q4,C#,4.5625,36118.333333333336,14060.0
2018-Q4,C++,4.2649,33777.666666666664,13469.333333333334
2018-Q4,Dart,4.1867,33155.0,12787.0
2018-Q4,Go,4.8095,38069.666666666664,14824.333333333334
2018-Q4,Haskell,1.0297,8151.666666666667,3353.0
2018-Q4,Java,8.5398,67595.0,25200.666666666668
2018-Q4,JavaScript,18.3306,145094.0,51604.333333333336
2018-Q4,Julia,1.9859,15727.0,6223.333333333333
2018-Q4,Kotlin,2.7468,21773.0,8945.333333333334
2018-Q4,Lua,1.421,11248.666666666666,4774.333333333333
2018-Q4,Objective-C,0.9582,7582.666666666667,3120.0
2018-Q4,PHP,3.8312,30354.333333333332,11524.666666666666
2018-Q4,Perl,1.1947,9461.333333333334,3897.0
2018-Q4,Python,14.8486,117557.0,48071.666666666664
2018-Q4,R,2.8791,22800.333333333332,8358.333333333334
2018-Q4,Ruby,2.0652,16351.666666666666,6536.333333333333
2018-Q4,Rust,3.4016,26931.0,12338.0
2018-Q4,Scala,2.1953,17388.0,6621.0
2018-Q4,Swift,2.6115,20675.666666666668,8408.666666666666
2018-Q4,TypeScript,10.6279,84107.33333333333,35338.0
2019-Q1,C,3.4338,29160.333333333332,12202.333333333334
2019-Q1,C#,4.9057,41653.333333333336,17179.0
2019-Q1,C++,4.2775,36360.666666666664,14942.0
2019-Q1,Dart,4.4099,37460.333333333336,15240.0
2019-Q1,Go,4.9204,41766.666666666664,17195.666666666668
2019-Q1,Haskell,1.022,8680.0,3465.0
2019-Q1,Java,8.7289,74185.0,30099.333333333332
2019-Q1,JavaScript,17.6989,150236.66666666666,52726.0
2019-Q1,Julia,2.1172,17992.666666666668,7526.333333333333
2019-Q1,Kotlin,2.8755,24419.0,10158.666666666666
2019-Q1,Lua,1.4045,11940.0,4945.666666666667
2019-Q1,Objective-C,0.8251,7008.333333333333,2735.0
2019-Q1,PHP,3.5743,30363.0,12700.0
2019-Q1,Perl,1.1182,9495.333333333334,3435.0
2019-Q1,Python,14.5674,123798.33333333333,50706.666666666664
2019-Q1,R,2.8014,23801.0,9488.0
2019-Q1,Ruby,1.9476,16539.0,6715.333333333333
2019-Q1,Rust,3.3745,28662.0,14456.666666666666
2019-Q1,Scala,2.1441,18214.333333333332,7343.0
2019-Q1,Swift,2.5951,22041.333333333332,8970.333333333334
2019-Q1,TypeScript,11.2581,95659.33333333333,39416.0
2019-Q2,C,3.3679,29822.333333333332,11845.0
2019-Q2,C#,4.8051,42545.666666666664,16293.0
2019-Q2,C++,4.4154,39091.666666666664,15316.333333333334
2019-Q2,Dart,4.6424,41112.0,16846.0
2019-Q2,Go,4.6692,41349.333333333336,16557.333333333332
2019-Q2,Haskell,1.0055,8903.0,3521.0
2019-Q2,Java,8.5536,75743.33333333333,28573.333333333332
2019-Q2,JavaScript,17.6518,156323.33333333334,58144.0
2019-Q2,Julia,2.1342,18897.666666666668,7417.666666666667
2019-Q2,Kotlin,2.8338,25094.0,10269.666666666666
2019-Q2,Lua,1.4105,12489.666666666666,5008.666666666667
2019-Q2,Objective-C,0.7466,6611.0,2610.0
2019-Q2,PHP,3.5321,31278.333333333332,11949.0
2019-Q2,Perl,1.0872,9626.666666666666,4138.333333333333
2019-Q2,Python,14.9941,132777.0,55956.333333333336
2019-Q2,R,2.7631,24467.0,10256.0
2019-Q2,Ruby,1.8505,16386.0,6283.0
2019-Q2,Rust,3.4973,30969.333333333332,14208.666666666666
2019-Q2,Scala,2.2487,19913.0,8413.333333333334
2019-Q2,Swift,2.6851,23777.333333333332,9623.0
2019-Q2,TypeScript,11.1057,98355.33333333333,41543.333333333336
2019-Q3,C,3.5188,30970.0,12221.333333333334
2019-Q3,C#,4.704,41407.333333333336,15498.333333333334
2019-Q3,C++,4.2784,37655.666666666664,14642.0
2019-Q3,Dart,4.2397,37317.333333333336,14912.0
2019-Q3,Go,4.9896,43915.0,17362.666666666668
2019-Q3,Haskell,1.0192,8971.333333333334,3601.3333333333335
2019-Q3,Java,8.133,71585.66666666667,26772.0
2019-Q3,JavaScript,18.582,163548.0,60739.666666666664
2019-Q3,Julia,2.0724,18240.333333333332,7392.0
2019-Q3,Kotlin,2.78,24466.666666666668,10353.0
2019-Q3,Lua,1.4031,12349.0,5097.666666666667
2019-Q3,Objective-C,0.6891,6065.333333333333,2560.6666666666665
2019-Q3,PHP,3.3625,29594.666666666668,11904.333333333334
2019-Q3,Perl,1.0623,9349.666666666666,3598.0
2019-Q3,Python,15.3779,135351.0,54146.666666666664
2019-Q3,R,2.7881,24538.666666666668,9650.666666666666
2019-Q3,Ruby,1.7543,15441.333333333334,6295.0
2019-Q3,Rust,3.6587,32200.0,14648.0
2019-Q3,Scala,2.1574,18988.0,7394.333333333333
2019-Q3,Swift,2.5707,22625.666666666668,9112.0
2019-Q3,TypeScript,10.859,95579.0,38893.666666666664
2019-Q4,C,3.5607,31990.333333333332,13245.666666666666
2019-Q4,C#,4.7778,42910.333333333336,16215.0
2019-Q4,C++,4.19,37651.0,14605.333333333334
2019-Q4,Dart,4.5071,40489.0,15410.333333333334
2019-Q4,Go,4.9758,44700.333333333336,18109.0
2019-Q4,Haskell,1.0624,9541.666666666666,4131.666666666667
2019-Q4,Java,8.399,75462.66666666667,29996.0
2019-Q4,JavaScript,18.5162,166226.0,58855.333333333336
2019-Q4,Julia,2.1752,19542.333333333332,8042.333333333333
2019-Q4,Kotlin,2.8124,25247.0,10038.666666666666
2019-Q4,Lua,1.3867,12455.0,4831.666666666667
2019-Q4,Objective-C,0.5792,5202.0,2149.6666666666665
2019-Q4,PHP,3.2013,28746.0,11051.666666666666
2019-Q4,Perl,0.9682,8696.666666666666,3557.3333333333335
2019-Q4,Python,14.8014,132923.33333333334,49970.333333333336
2019-Q4,R,2.8949,26012.333333333332,10216.333333333334
2019-Q4,Ruby,1.6277,14618.0,5761.333333333333
2019-Q4,Rust,3.5972,32315.333333333332,13867.666666666666
2019-Q4,Scala,2.0818,18690.0,7585.0
2019-Q4,Swift,2.6627,23904.666666666668,9234.0
2019-Q4,TypeScript,11.2222,100825.0,44677.666666666664
2020-Q1,C,3.3119,31806.666666666668,12994.0
2020-Q1,C#,4.6817,44955.0,19757.0
2020-Q1,C++,4.3447,41749.666666666664,17023.666666666668
2020-Q1,Dart,4.4285,42551.333333333336,17487.333333333332
2020-Q1,Go,4.8715,46782.0,19107.666666666668
2020-Q1,Haskell,0.9989,9596.0,3740.3333333333335
2020-Q1,Java,8.2471,79195.66666666667,28399.333333333332
2020-Q1,JavaScript,18.3722,176459.66666666666,64314.333333333336
2020-Q1,Julia,2.1488,20646.333333333332,8350.333333333334
2020-Q1,Kotlin,2.8145,27019.666666666668,10787.666666666666
2020-Q1,Lua,1.3837,13283.666666666666,5809.666666666667
2020-Q1,Objective-C,0.4711,4521.666666666667,1784.3333333333333
2020-Q1,PHP,3.1922,30668.666666666668,12600.666666666666
2020-Q1,Perl,0.8887,8529.333333333334,3581.3333333333335
2020-Q1,Python,16.1816,155395.66666666666,61129.0
2020-Q1,R,2.8253,27133.0,11113.0
2020-Q1,Ruby,1.5793,15157.666666666666,6104.333333333333
2020-Q1,Rust,3.5837,34417.666666666664,17108.0
2020-Q1,Scala,2.1162,20315.666666666668,7401.666666666667
2020-Q1,Swift,2.671,25671.666666666668,10135.333333333334
2020-Q1,TypeScript,10.8876,104589.66666666667,44567.0
2020-Q2,C,3.5016,34950.333333333336,14380.0
2020-Q2,C#,4.5737,45651.0,18890.333333333332
2020-Q2,C++,4.2106,42028.0,17094.666666666668
2020-Q2,Dart,4.4566,44484.0,17455.666666666668
2020-Q2,Go,4.9508,49414.333333333336,20160.333333333332
2020-Q2,Haskell,1.0439,10419.666666666666,4390.333333333333
2020-Q2,Java,8.4851,84689.33333333333,32124.0
2020-Q2,JavaScript,18.2906,182547.0,65366.333333333336
2020-Q2,Julia,2.0686,20648.333333333332,8515.666666666666
2020-Q2,Kotlin,2.9578,29521.666666666668,11864.0
2020-Q2,Lua,1.3382,13357.333333333334,4860.0
2020-Q2,Objective-C,0.3916,3908.0,1565.0
2020-Q2,PHP,2.9989,29930.0,11612.666666666666
2020-Q2,Perl,0.8887,8870.666666666666,3616.3333333333335
2020-Q2,Python,15.5526,155234.66666666666,61421.0
2020-Q2,R,2.852,28465.333333333332,10997.0
2020-Q2,Ruby,1.5396,15366.0,5933.666666666667
2020-Q2,Rust,3.7337,37266.666666666664,19270.0
2020-Q2,Scala,2.0282,20245.0,8250.333333333334
2020-Q2,Swift,2.6449,26402.666666666668,10876.0
2020-Q2,TypeScript,11.4923,114718.33333333333,46168.333333333336
2020-Q3,C,3.3996,33622.0,13578.666666666666
2020-Q3,C#,4.7701,47179.666666666664,19315.333333333332
2020-Q3,C++,4.3797,43319.0,17280.0
2020-Q3,Dart,4.5267,44772.666666666664,18059.0
2020-Q3,Go,5.0678,50127.666666666664,19613.333333333332
2020-Q3,Haskell,1.0457,10344.0,4271.333333333333
2020-Q3,Java,8.0811,79926.0,31519.0
2020-Q3,JavaScript,18.1449,179466.0,62345.0
2020-Q3,Julia,2.2271,22030.333333333332,8888.333333333334
2020-Q3,Kotlin,2.8649,28341.0,11074.666666666666
2020-Q3,Lua,1.3907,13756.0,5839.0
2020-Q3,Objective-C,0.2767,2737.6666666666665,1048.0
2020-Q3,PHP,2.8254,27944.333333333332,11366.0
2020-Q3,Perl,0.858,8486.0,3574.3333333333335
2020-Q3,Python,15.8752,157023.66666666666,59917.0
2020-Q3,R,2.752,27220.0,11142.0
2020-Q3,Ruby,1.4251,14096.666666666666,6322.0
2020-Q3,Rust,3.4166,33791.333333333336,15833.333333333334
2020-Q3,Scala,2.1012,20784.0,8183.333333333333
2020-Q3,Swift,2.6673,26383.333333333332,10172.0
2020-Q3,TypeScript,11.9045,117746.33333333333,48522.666666666664
2020-Q4,C,3.2016,32220.333333333332,12173.666666666666
2020-Q4,C#,4.6377,46680.333333333336,20643.0
2020-Q4,C++,4.3012,43289.666666666664,17560.0
2020-Q4,Dart,4.5496,45777.0,17908.0
2020-Q4,Go,5.0993,51374.666666666664,21233.333333333332
2020-Q4,Haskell,1.0578,10647.0,4460.0
2020-Q4,Java,8.253,83003.66666666667,32218.0
2020-Q4,JavaScript,19.3559,194827.33333333334,67754.33333333333
2020-Q4,Julia,2.1873,22018.666666666668,9453.0
2020-Q4,Kotlin,2.9738,29937.333333333332,12221.0
2020-Q4,Lua,1.3614,13711.333333333334,5409.0
2020-Q4,Objective-C,0.1817,1825.6666666666667,727.0
2020-Q4,PHP,2.8685,28860.0,11611.333333333334
2020-Q4,Perl,0.753,7576.333333333333,2998.0
2020-Q4,Python,15.2607,153589.33333333334,64681.0
2020-Q4,R,2.9768,29979.0,12058.0
2020-Q4,Ruby,1.2723,12803.0,5226.0
2020-Q4,Rust,3.6962,37203.0,18675.666666666668
2020-Q4,Scala,2.0478,20610.333333333332,8074.0
2020-Q4,Swift,2.6379,26542.666666666668,10350.0
2020-Q4,TypeScript,11.3265,113947.33333333333,48380.666666666664
2021-Q1,C,3.2847,35260.333333333336,14488.0
2021-Q1,C#,4.6937,50387.666666666664,19236.666666666668
2021-Q1,C++,4.3564,46778.0,19127.333333333332
2021-Q1,Dart,4.6446,49849.666666666664,19463.0
2021-Q1,Go,5.2803,56671.0,22809.333333333332
2021-Q1,Haskell,1.0669,11447.666666666666,4548.0
2021-Q1,Java,7.8421,84202.66666666667,33930.333333333336
2021-Q1,JavaScript,18.7845,201427.0,73369.66666666667
2021-Q1,Julia,2.1835,23435.0,9345.333333333334
2021-Q1,Kotlin,2.9049,31186.333333333332,11945.0
2021-Q1,Lua,1.4034,15076.333333333334,5946.666666666667
2021-Q1,Objective-C,0.1014,1083.6666666666667,444.0
2021-Q1,PHP,2.7094,29074.666666666668,12537.0
2021-Q1,Perl,0.712,7639.333333333333,3242.3333333333335
2021-Q1,Python,15.7839,169370.66666666666,66496.33333333333
2021-Q1,R,3.0358,32594.666666666668,13251.333333333334
2021-Q1,Ruby,1.2766,13697.333333333334,5611.0
2021-Q1,Rust,3.7741,40516.333333333336,19600.666666666668
2021-Q1,Scala,2.0679,22199.666666666668,9153.666666666666
2021-Q1,Swift,2.6487,28437.0,11142.666666666666
2021-Q1,TypeScript,11.4451,122972.66666666667,50842.666666666664
2021-Q2,C,3.3204,36939.666666666664,15363.0
2021-Q2,C#,4.5336,50437.0,20951.333333333332
2021-Q2,C++,4.4624,49646.333333333336,20656.333333333332
2021-Q2,Dart,4.6778,52044.0,21103.0
2021-Q2,Go,5.0037,55668.333333333336,22513.333333333332
2021-Q2,Haskell,1.039,11558.666666666666,4665.666666666667
2021-Q2,Java,7.9771,88756.33333333333,35104.666666666664
2021-Q2,JavaScript,18.9665,211008.0,74428.33333333333
2021-Q2,Julia,2.2143,24635.0,9873.666666666666
2021-Q2,Kotlin,2.9734,33079.0,12725.666666666666
2021-Q2,Lua,1.3066,14535.666666666666,5972.333333333333
2021-Q2,Objective-C,0.0237,263.0,110.0
2021-Q2,PHP,2.6126,29067.0,12068.0
2021-Q2,Perl,0.6599,7341.333333333333,2885.0
2021-Q2,Python,15.7459,175171.33333333334,69422.33333333333
2021-Q2,R,2.9179,32460.666666666668,12589.0
2021-Q2,Ruby,1.1488,12781.333333333334,5006.333333333333
2021-Q2,Rust,3.7068,41242.333333333336,19801.666666666668
2021-Q2,Scala,2.0124,22387.666666666668,8825.333333333334
2021-Q2,Swift,2.7378,30458.666666666668,11716.0
2021-Q2,TypeScript,11.9673,133141.0,54536.666666666664
2021-Q3,C,3.3609,36964.666666666664,15017.333333333334
2021-Q3,C#,4.6093,50680.333333333336,20123.666666666668
2021-Q3,C++,4.302,47302.333333333336,18766.0
2021-Q3,Dart,4.7835,52612.333333333336,20919.333333333332
2021-Q3,Go,5.0482,55513.333333333336,21578.333333333332
2021-Q3,Haskell,1.0314,11342.0,4821.666666666667
2021-Q3,Java,7.8906,86774.33333333333,35312.0
2021-Q3,JavaScript,18.3839,202172.33333333334,72348.0
2021-Q3,Julia,2.237,24601.333333333332,9568.666666666666
2021-Q3,Kotlin,3.0069,33069.666666666664,12911.666666666666
2021-Q3,Lua,1.4165,15578.0,6285.666666666667
2021-Q3,PHP,2.5722,28290.666666666668,11976.0
2021-Q3,Perl,0.5997,6597.0,2747.6666666666665
2021-Q3,Python,16.0587,176613.66666666666,66753.33333333333
2021-Q3,R,2.8968,31857.333333333332,12416.0
2021-Q3,Ruby,1.0976,12072.0,4744.0
2021-Q3,Rust,3.9661,43619.666666666664,21116.666666666668
2021-Q3,Scala,1.9798,21772.333333333332,8525.333333333334
2021-Q3,Swift,2.6266,28888.666666666668,10825.666666666666
2021-Q3,TypeScript,12.1322,133432.66666666666,55690.0
2021-Q4,C,3.4354,38341.666666666664,16032.333333333334
2021-Q4,C#,4.3709,48813.333333333336,19702.666666666668
2021-Q4,C++,4.0981,45745.666666666664,18080.0
2021-Q4,Dart,4.5483,50759.666666666664,20316.333333333332
2021-Q4,Go,5.4135,60442.0,23939.333333333332
2021-Q4,Haskell,0.9943,11102.0,4579.333333333333
2021-Q4,Java,7.9631,88967.0,35680.333333333336
2021-Q4,JavaScript,19.5988,218749.33333333334,73290.66666666667
2021-Q4,Julia,2.3082,25767.0,10062.666666666666
2021-Q4,Kotlin,2.866,31988.333333333332,12511.333333333334
2021-Q4,Lua,1.3796,15403.0,6035.333333333333
2021-Q4,PHP,2.3255,25948.333333333332,10241.666666666666
2021-Q4,Perl,0.5658,6312.333333333333,2519.6666666666665
2021-Q4,Python,15.7304,175605.0,73713.0
2021-Q4,R,2.96,33032.666666666664,13858.333333333334
2021-Q4,Ruby,0.9811,10951.333333333334,4254.0
2021-Q4,Rust,3.8412,42888.666666666664,21550.0
2021-Q4,Scala,2.0012,22320.666666666668,9019.666666666666
2021-Q4,Swift,2.7326,30493.0,12310.0
2021-Q4,TypeScript,11.8858,132736.33333333334,54106.0
2022-Q1,C,3.2919,39097.666666666664,15509.333333333334
2022-Q1,C#,4.6,54612.666666666664,22965.0
2022-Q1,C++,4.2379,50331.0,20546.0
2022-Q1,Dart,4.839,57489.333333333336,22791.333333333332
2022-Q1,Go,5.4147,64283.333333333336,25092.333333333332
2022-Q1,Haskell,1.0297,12229.333333333334,4842.333333333333
2022-Q1,Java,7.7447,92052.33333333333,33560.0
2022-Q1,JavaScript,19.5114,231813.66666666666,82069.0
2022-Q1,Julia,2.1996,26104.666666666668,10428.0
2022-Q1,Kotlin,2.892,34356.333333333336,13236.333333333334
2022-Q1,Lua,1.3329,15832.333333333334,6427.0
2022-Q1,PHP,2.1485,25516.0,10235.333333333334
2022-Q1,Perl,0.5112,6065.0,2372.0
2022-Q1,Python,15.7108,186674.0,74827.33333333333
2022-Q1,R,2.7597,32778.666666666664,13076.333333333334
2022-Q1,Ruby,0.8575,10180.333333333334,4070.3333333333335
2022-Q1,Rust,3.902,46325.666666666664,22744.0
2022-Q1,Scala,1.8941,22489.666666666668,9104.333333333334
2022-Q1,Swift,2.643,31400.333333333332,13208.0
2022-Q1,TypeScript,12.4794,148232.66666666666,63698.666666666664
2022-Q2,C,3.1545,38756.0,15244.666666666666
2022-Q2,C#,4.4819,55064.0,21689.333333333332
2022-Q2,C++,4.3534,53483.666666666664,22259.0
2022-Q2,Dart,4.6416,57028.0,21985.333333333332
2022-Q2,Go,5.4114,66486.66666666667,26748.666666666668
2022-Q2,Haskell,1.0419,12801.666666666666,5394.333333333333
2022-Q2,Java,7.6997,94595.66666666667,36301.666666666664
2022-Q2,JavaScript,18.5314,227687.33333333334,78906.33333333333
2022-Q2,Julia,2.3054,28324.666666666668,11581.666666666666
2022-Q2,Kotlin,2.8784,35367.333333333336,14544.0
2022-Q2,Lua,1.338,16439.333333333332,6408.666666666667
2022-Q2,PHP,2.193,26943.333333333332,10862.0
2022-Q2,Perl,0.4859,5969.333333333333,2398.6666666666665
2022-Q2,Python,16.2618,199795.33333333334,86042.66666666667
2022-Q2,R,2.7983,34379.666666666664,13121.0
2022-Q2,Ruby,0.8222,10101.666666666666,4048.6666666666665
2022-Q2,Rust,3.9667,48737.333333333336,22255.0
2022-Q2,Scala,1.911,23478.666666666668,9552.333333333334
2022-Q2,Swift,2.6753,32869.0,13324.666666666666
2022-Q2,TypeScript,13.0481,160315.66666666666,69558.66666666667
2022-Q3,C,3.3768,40922.333333333336,17045.0
2022-Q3,C#,4.3926,53233.666666666664,21371.0
2022-Q3,C++,4.1554,50361.333333333336,19609.0
2022-Q3,Dart,4.8247,58473.666666666664,23676.666666666668
2022-Q3,Go,5.1739,62700.333333333336,23387.333333333332
2022-Q3,Haskell,1.0312,12496.333333333334,5054.666666666667
2022-Q3,Java,7.5798,91871.66666666667,34951.333333333336
2022-Q3,JavaScript,19.3293,234259.0,82313.66666666667
2022-Q3,Julia,2.2314,27050.0,10647.666666666666
2022-Q3,Kotlin,2.9211,35407.666666666664,15239.0
2022-Q3,Lua,1.3001,15760.0,6217.0
2022-Q3,PHP,1.9594,23745.0,9755.0
2022-Q3,Perl,0.4303,5215.666666666667,2107.6666666666665
2022-Q3,Python,16.6551,201851.66666666666,85461.33333333333
2022-Q3,R,2.9802,36123.333333333336,14761.0
2022-Q3,Ruby,0.735,8908.666666666666,3251.3333333333335
2022-Q3,Rust,3.9757,48190.333333333336,21966.666666666668
2022-Q3,Scala,1.8013,21841.333333333332,8738.333333333334
2022-Q3,Swift,2.669,32343.0,13939.333333333334
2022-Q3,TypeScript,12.4779,151240.0,61668.0
2022-Q4,C,3.2279,39632.333333333336,15250.333333333334
2022-Q4,C#,4.3983,54013.0,20939.666666666668
2022-Q4,C++,4.2714,52453.666666666664,21173.333333333332
2022-Q4,Dart,4.7941,58860.0,23418.0
2022-Q4,Go,5.297,65045.0,26343.333333333332
2022-Q4,Haskell,1.0447,12822.666666666666,4936.333333333333
2022-Q4,Java,6.978,85667.66666666667,34750.666666666664
2022-Q4,JavaScript,19.9939,245494.0,88766.0
2022-Q4,Julia,2.2539,27675.666666666668,10774.0
2022-Q4,Kotlin,2.9395,36077.333333333336,14221.0
2022-Q4,Lua,1.3728,16856.666666666668,6479.0
2022-Q4,PHP,1.9564,24014.333333333332,8944.666666666666
2022-Q4,Perl,0.3661,4492.666666666667,1843.6666666666667
2022-Q4,Python,16.5243,202918.66666666666,84305.66666666667
2022-Q4,R,2.9409,36104.0,13976.666666666666
2022-Q4,Ruby,0.6367,7815.0,3215.3333333333335
2022-Q4,Rust,3.9442,48396.0,24489.0
2022-Q4,Scala,1.8315,22490.333333333332,9491.333333333334
2022-Q4,Swift,2.6789,32881.0,12491.333333333334
2022-Q4,TypeScript,12.5495,154134.0,60359.666666666664
2023-Q1,C,3.1596,41195.666666666664,15715.0
2023-Q1,C#,4.3932,57311.333333333336,22061.0
2023-Q1,C++,4.1222,53759.0,19866.0
2023-Q1,Dart,4.9317,64289.333333333336,24592.0
2023-Q1,Go,5.5492,72343.33333333333,28262.0
2023-Q1,Haskell,1.0182,13272.0,5113.666666666667
2023-Q1,Java,7.3484,95858.33333333333,37433.333333333336
2023-Q1,JavaScript,19.3901,252865.66666666666,92319.66666666667
2023-Q1,Julia,2.3746,30951.666666666668,12210.0
2023-Q1,Kotlin,2.9241,38136.666666666664,14791.666666666666
2023-Q1,Lua,1.2604,16435.333333333332,6438.666666666667
2023-Q1,PHP,1.6906,22030.333333333332,8684.333333333334
2023-Q1,Perl,0.3264,4253.333333333333,1659.3333333333333
