month,language,push_events,unique_actors,events_per_actor,actor_rank
2016-02,Swift,9074,3454,2.627099015634048,10
2016-02,TypeScript,56725,23669,2.396594701930796,4
2016-03,C#,36952,15404,2.398857439626071,6
2016-03,C++,31162,12169,2.560769167556907,9
2016-03,Go,33809,13079,2.5849835614343606,7
2016-03,Java,79931,32988,2.423032617921669,3
2016-03,JavaScript,115423,48429,2.383344690164984,1
2016-03,Kotlin,1398,613,2.2805872756933114,12
2016-03,PHP,43412,17578,2.469678006599158,5
2016-03,Python,94528,38616,2.447897244665424,2
2016-03,Ruby,34183,12316,2.775495290678792,8
2016-03,Rust,5847,2711,2.1567687200295094,11
2016-03,Swift,10342,3861,2.6785806785806785,10
2016-03,TypeScript,57776,22920,2.520767888307155,4
2016-04,C#,37471,14578,2.570380024694745,6
2016-04,C++,35435,13635,2.5988265493215987,7
2016-04,Go,33476,11517,2.9066597204133022,9
2016-04,Java,83909,31523,2.661834216286521,3
2016-04,JavaScript,120597,41138,2.931523165929311,1
2016-04,Kotlin,1844,718,2.5682451253481893,12
2016-04,PHP,43331,18203,2.380431796956546,5
2016-04,Python,94810,37319,2.5405289530802,2
2016-04,Ruby,30932,12533,2.4680443628819915,8
2016-04,Rust,7283,3365,2.164338781575037,11
2016-04,Swift,9960,4114,2.4210014584346133,10
2016-04,TypeScript,56572,21117,2.678979021641332,4
2016-05,C#,38013,15557,2.443465963874783,6
2016-05,C++,33416,12669,2.637619385902597,8
2016-05,Go,32238,14391,2.2401500938086305,7
2016-05,Java,83501,32894,2.5384872621146712,3
2016-05,JavaScript,118732,43276,2.743599223588132,1
2016-05,Kotlin,2679,1149,2.33159268929504,12
2016-05,PHP,40232,16467,2.4431894091212727,5
2016-05,Python,104358,43053,2.423942582398439,2
2016-05,Ruby,32810,12478,2.629427792915531,9
2016-05,Rust,7658,3551,2.15657561250352,11
2016-05,Swift,10930,4049,2.6994319585082738,10
2016-05,TypeScript,57594,24384,2.3619586614173227,4
2016-06,C#,37041,16556,2.237315776757671,6
2016-06,C++,31195,12407,2.514306439912952,8
2016-06,Go,32362,12042,2.687427337651553,9
2016-06,Java,76630,30022,2.552461528212644,3
2016-06,JavaScript,130765,43823,2.9839353764005203,2
2016-06,Kotlin,3026,1261,2.3996827914353687,12
2016-06,PHP,42528,16674,2.5505577545879814,5
2016-06,Python,98243,47461,2.069973241187501,1
2016-06,Ruby,31935,13664,2.337163348946136,7
2016-06,Rust,8155,4155,1.9626955475330927,11
2016-06,Swift,11809,4338,2.7222222222222223,10
2016-06,TypeScript,61090,25718,2.375379111906058,4
2016-07,C#,37758,15111,2.4987095493349214,6
2016-07,C++,33284,12915,2.5771583430120018,8
2016-07,Go,33652,13807,2.437314405736221,7
2016-07,Java,75898,28766,2.6384620732809565,3
2016-07,JavaScript,124493,45889,2.712915949356055,1
2016-07,Kotlin,3535,1306,2.7067381316998467,12
2016-07,PHP,43659,19277,2.264823364631426,5
2016-07,Python,97908,37596,2.6042132141717205,2
2016-07,Ruby,29714,10483,2.834493942573691,9
2016-07,Rust,8692,3797,2.289175664998683,11
2016-07,Swift,11511,4852,2.37242374278648,10
2016-07,TypeScript,64856,25965,2.4978239938378586,4
2016-08,C#,34922,14736,2.369842562432139,6
2016-08,C++,31710,14064,2.2546928327645053,7
2016-08,Go,32159,12683,2.535598833083655,8
2016-08,Java,80839,31585,2.559411112870033,3
2016-08,JavaScript,134147,46286,2.8982197640755305,1
2016-08,Kotlin,4062,1756,2.3132118451025057,12
2016-08,PHP,39828,16363,2.434027989977388,5
2016-08,Python,96641,37001,2.611848328423556,2
2016-08,Ruby,31448,12642,2.4875810789432053,9
2016-08,Rust,8699,5250,1.656952380952381,10
2016-08,Swift,12141,4550,2.6683516483516483,11
2016-08,TypeScript,58306,25791,2.2607111007715868,4
2016-09,C#,36057,12674,2.844958182105097,8
2016-09,C++,33304,13249,2.513699147105442,6
2016-09,Go,36121,13050,2.7678927203065133,7
2016-09,Java,75473,26762,2.820155444286675,4
2016-09,JavaScript,123672,44418,2.784276644603539,1
2016-09,Kotlin,4532,1910,2.372774869109948,12
2016-09,PHP,40081,15156,2.64456320929005,5
2016-09,Python,98431,40328,2.44076076175362,2
2016-09,Ruby,32253,12630,2.5536817102137768,9
2016-09,Rust,9694,4868,1.9913722267871816,11
2016-09,Swift,12832,4995,2.568968968968969,10
2016-09,TypeScript,64499,27067,2.382938633760668,3
2016-10,C#,34826,13564,2.567531701562961,6
2016-10,C++,31260,12095,2.5845390657296403,9
2016-10,Go,33959,13490,2.5173461823573016,7
2016-10,Java,76986,30292,2.541463092565694,3
2016-10,JavaScript,134457,43172,3.11444918002409,2
2016-10,Kotlin,5186,1970,2.63248730964467,12
2016-10,PHP,41187,15740,2.6167090216010167,5
2016-10,Python,100347,43984,2.2814432520916696,1
2016-10,Ruby,32063,12576,2.549538804071247,8
2016-10,Rust,9818,4962,1.9786376461104396,11
2016-10,Swift,13260,5780,2.294117647058824,10
2016-10,TypeScript,59589,22436,2.655954715635586,4
2016-11,C#,36283,14699,2.4683992108306687,7
2016-11,C++,32568,12648,2.574952561669829,8
2016-11,Go,33937,15539,2.183988673659824,5
2016-11,Java,79864,28535,2.7988084808130367,3
2016-11,JavaScript,131689,48503,2.7150691709791146,1
2016-11,Kotlin,6000,2390,2.510460251046025,12
2016-11,PHP,42083,15031,2.799747189142439,6
2016-11,Python,103150,42866,2.406336023888396,2
2016-11,Ruby,29405,11792,2.493639755766621,9
2016-11,Rust,10981,5180,2.1198841698841697,11
2016-11,Swift,13404,5190,2.5826589595375724,10
2016-11,TypeScript,64328,26261,2.449563992231827,4
2016-12,C#,37493,17200,2.179825581395349,5
2016-12,C++,37361,14410,2.5927133934767523,7
2016-12,Go,35472,13731,2.5833515403102467,8
2016-12,Java,79546,28615,2.7798706971867904,4
2016-12,JavaScript,138901,50761,2.736372411891019,1
2016-12,Kotlin,6559,2341,2.8017941050832977,12
2016-12,PHP,40863,15436,2.6472531743975125,6
2016-12,Python,98889,37150,2.661884253028264,2
2016-12,Ruby,29305,11508,2.54648939867918,9
2016-12,Rust,11280,5858,1.9255718675315807,11
2016-12,Swift,15076,6398,2.3563613629259144,10
2016-12,TypeScript,68021,28647,2.3744545676685167,3
2017-01,C#,38296,15872,2.4128024193548385,7
2017-01,C++,36969,15119,2.4452014022091406,8
2017-01,Go,36466,15898,2.293747641212731,6
2017-01,Java,82390,34838,2.364946322980653,3
2017-01,JavaScript,137644,47748,2.8827176007372035,1
2017-01,Kotlin,6710,2559,2.6221180148495504,12
2017-01,PHP,45298,18947,2.390774265055154,5
2017-01,Python,100662,39331,2.559355215987389,2
2017-01,Ruby,31367,13038,2.405813775118883,9
2017-01,Rust,13155,5937,2.215765538150581,11
2017-01,Swift,15338,6189,2.4782678946518018,10
2017-01,TypeScript,72229,31522,2.291383795444452,4
2017-02,C#,39056,15594,2.5045530332179045,7
2017-02,C++,36665,13813,2.6543835517266343,8
2017-02,Go,36094,16649,2.167938014295153,6
2017-02,Java,86787,36435,2.381967888019761,3
2017-02,JavaScript,137213,48124,2.851238467292827,1
2017-02,Kotlin,8143,3153,2.5826197272438947,12
2017-02,PHP,45865,17123,2.678560999824797,5
2017-02,Python,113101,45275,2.498089453340696,2
2017-02,Ruby,32879,12884,2.5519248680533995,9
2017-02,Rust,13687,6589,2.077249962057976,11
2017-02,Swift,17048,7119,2.3947183593201293,10
2017-02,TypeScript,68022,30770,2.2106597335066622,4
2017-03,C#,40497,16252,2.491816391828698,6
2017-03,C++,38429,14393,2.669978461752241,7
2017-03,Go,37032,13768,2.6897152818128998,9
2017-03,Java,84679,29851,2.836722387859703,4
2017-03,JavaScript,144034,50571,2.8481540804018115,1
2017-03,Kotlin,9191,3567,2.5766750770955986,12
2017-03,PHP,45385,18500,2.4532432432432434,5
2017-03,Python,108706,42868,2.5358309228328824,2
2017-03,Ruby,31668,13848,2.2868284228769498,8
2017-03,Rust,15383,6677,2.303878987569268,11
2017-03,Swift,18788,7428,2.529348411416263,10
2017-03,TypeScript,76536,34169,2.239925078287337,3
2017-04,C#,41482,16403,2.528927635188685,7
2017-04,C++,38706,14497,2.6699317100089672,8
2017-04,Go,37426,17420,2.1484500574052814,6
2017-04,Java,92451,34060,2.7143570170287727,3
2017-04,JavaScript,142125,49235,2.886665989641515,1
2017-04,Kotlin,9656,4167,2.31725461963043,12
2017-04,PHP,49921,19528,2.5563805817288,5
2017-04,Python,111757,44578,2.506998968100857,2
2017-04,Ruby,33278,12151,2.738704633363509,9
2017-04,Rust,15195,6718,2.261833879130694,11
2017-04,Swift,18182,7654,2.3754899399007057,10
2017-04,TypeScript,71650,27810,2.5764113628191296,4
2017-05,C#,39083,15802,2.473294519681053,8
2017-05,C++,40393,16859,2.3959309567590013,5
2017-05,Go,38718,15972,2.424117205108941,7
2017-05,Java,92760,35923,2.5821896834896862,3
2017-05,JavaScript,146777,56974,2.5762102011443817,1
2017-05,Kotlin,9300,3773,2.4648820567187912,12
2017-05,PHP,41649,16140,2.580483271375465,6
2017-05,Python,113796,45372,2.508066649034647,2
2017-05,Ruby,32121,11936,2.69110254691689,9
2017-05,Rust,17538,8587,2.0423896587865378,11
2017-05,Swift,19956,8810,2.2651532349602723,10
2017-05,TypeScript,76093,29545,2.5754950076155017,4
2017-06,C#,45918,18219,2.5203359130577967,5
2017-06,C++,36865,14358,2.567558155731996,9
2017-06,Go,38358,15555,2.46595949855352,7
2017-06,Java,93414,36114,2.58664229938528,3
2017-06,JavaScript,149083,52451,2.8423290309050357,1
2017-06,Kotlin,10930,4571,2.3911616714066946,12
2017-06,PHP,45476,17171,2.648418845728263,6
2017-06,Python,105500,44046,2.395223175770785,2
2017-06,Ruby,34113,15109,2.257793368191144,8
2017-06,Rust,17367,8060,2.1547146401985118,11
2017-06,Swift,19876,8086,2.4580756863715063,10
2017-06,TypeScript,72992,33788,2.160293595359299,4
2017-07,C#,41485,17071,2.430144689824849,7
2017-07,C++,40167,14063,2.85621844556638,8
2017-07,Go,38581,17228,2.2394358021824936,6
2017-07,Java,89864,37247,2.4126506832765053,3
2017-07,JavaScript,142521,54969,2.592752278557005,1
2017-07,Kotlin,11474,4550,2.5217582417582416,12
2017-07,PHP,43492,18659,2.330885899565893,5
2017-07,Python,111347,46007,2.420218662377464,2
2017-07,Ruby,32248,12743,2.530644275288393,9
2017-07,Rust,19693,9720,2.026028806584362,10
2017-07,Swift,19555,9090,2.1512651265126514,11
2017-07,TypeScript,78310,31813,2.4615723132052936,4
2017-08,C#,42596,16031,2.6571018651362985,7
2017-08,C++,37287,16280,2.290356265356265,5
2017-08,Go,37267,15524,2.4006055140427724,8
2017-08,Java,86152,32015,2.690988599094174,4
2017-08,JavaScript,148096,54598,2.7124803106340893,1
2017-08,Kotlin,11454,4855,2.3592173017507725,12
2017-08,PHP,42796,16033,2.669244682841639,6
2017-08,Python,121559,50215,2.420770686049985,2
2017-08,Ruby,27675,9924,2.7886940749697704,9
2017-08,Rust,18992,8981,2.1146865605166463,10
2017-08,Swift,20237,8360,2.420693779904306,11
2017-08,TypeScript,73225,33295,2.199279171046704,3
2017-09,C#,41093,15800,2.600822784810126,7
2017-09,C++,35916,15066,2.383910792512943,8
2017-09,Go,38242,15845,2.4135058378037235,6
2017-09,Java,88318,33003,2.6760597521437446,4
2017-09,JavaScript,149949,54691,2.741749099486204,1
2017-09,Kotlin,12365,5187,2.383844225949489,12
2017-09,PHP,39875,16434,2.426372155287818,5
2017-09,Python,116044,42638,2.72160983160561,2
2017-09,Ruby,31563,12391,2.547252037769349,9
2017-09,Rust,20028,8965,2.234021193530396,10
2017-09,Swift,20568,8544,2.407303370786517,11
2017-09,TypeScript,74488,33808,2.203265499290109,3
2017-10,C#,44094,18665,2.362389499062416,5
2017-10,C++,41489,14201,2.9215548200830925,8
2017-10,Go,37604,15460,2.432341526520052,7
2017-10,Java,91935,38029,2.417497173209919,3
2017-10,JavaScript,144815,54808,2.642223762954313,1
2017-10,Kotlin,13040,4887,2.668303662778801,12
2017-10,PHP,39848,17282,2.305751649114686,6
2017-10,Python,114286,46113,2.4783900418537077,2
2017-10,Ruby,30068,11975,2.5108977035490607,9
2017-10,Rust,20246,8593,2.3561038054230186,10
2017-10,Swift,19601,7703,2.5445930157081658,11
2017-10,TypeScript,77195,30556,2.5263450713444167,4
2017-11,C#,43535,17132,2.5411510623394817,6
2017-11,C++,39103,15928,2.454984932194877,8
2017-11,Go,36713,16521,2.222202045881,7
2017-11,Java,86192,36657,2.351310800120032,3
2017-11,JavaScript,143717,50511,2.8452614282037576,1
2017-11,Kotlin,15020,6218,2.4155677066580896,12
2017-11,PHP,43877,17902,2.450955200536253,5
2017-11,Python,122252,46092,2.652347478955133,2
2017-11,Ruby,29281,11945,2.4513185433235662,9
2017-11,Rust,23322,11224,2.0778688524590163,10
2017-11,Swift,19757,8118,2.433727519093373,11
2017-11,TypeScript,82830,34529,2.39885313794202,4
2017-12,C#,42912,16506,2.599781897491821,6
2017-12,C++,36790,13936,2.639925373134328,8
2017-12,Go,42098,16364,2.5725983867025177,7
2017-12,Java,90523,34478,2.6255293230465804,3
2017-12,JavaScript,152697,53746,2.841085848249172,1
2017-12,Kotlin,14096,5253,2.683418998667428,12
2017-12,PHP,43235,19797,2.1839167550638985,5
2017-12,Python,126195,50499,2.498960375452979,2
2017-12,Ruby,30640,12450,2.461044176706827,9
2017-12,Rust,24271,10955,2.215518028297581,10
2017-12,Swift,19855,7646,2.5967826314412763,11
2017-12,TypeScript,78712,33772,2.330688144024636,4
2018-01,C#,41816,17337,2.4119513179904253,6
2018-01,C++,40091,16025,2.501778471138845,8
2018-01,Go,43210,16418,2.6318674625411136,7
2018-01,Java,96254,34111,2.8217876931195214,4
2018-01,JavaScript,148617,52460,2.832958444529165,2
2018-01,Kotlin,16467,6573,2.505248744865358,12
2018-01,PHP,41560,18042,2.3035140228356057,5
2018-01,Python,129297,52534,2.4612060760650247,1
2018-01,Ruby,30806,13538,2.2755207563894224,10
2018-01,Rust,24862,13855,1.794442439552508,9
2018-01,Swift,21942,9408,2.3322704081632653,11
2018-01,TypeScript,86638,38252,2.264927324061487,3
2018-02,C#,44308,17420,2.543513203214696,7
2018-02,C++,43200,17118,2.5236593059936907,8
2018-02,Go,44206,17906,2.468781414051156,6
2018-02,Java,93906,33396,2.811893639956881,3
2018-02,JavaScript,156277,53919,2.8983660676199485,2
2018-02,Kotlin,17591,6686,2.631020041878552,12
2018-02,PHP,44259,18106,2.4444383077432894,5
2018-02,Python,133338,57047,2.337335880940277,1
2018-02,Ruby,30587,11756,2.601820347056822,10
2018-02,Rust,27226,12750,2.135372549019608,9
2018-02,Swift,21463,8884,2.415916253939667,11
2018-02,TypeScript,85012,33290,2.5536797837188345,4
2018-03,C#,48088,21223,2.2658436601799936,5
2018-03,C++,47172,18273,2.581513708750616,7
2018-03,Go,47656,17958,2.6537476333667445,8
2018-03,Java,96016,39343,2.440484965559312,3
2018-03,JavaScript,161190,64506,2.498837317458841,1
2018-03,Kotlin,18376,7469,2.4603025840139243,12
2018-03,PHP,47147,20239,2.3295123276841743,6
2018-03,Python,127994,50391,2.54001706653966,2
2018-03,Ruby,30253,12697,2.3826888241316846,10
2018-03,Rust,29654,16691,1.7766460966988198,9
2018-03,Swift,23742,9840,2.4128048780487803,11
2018-03,TypeScript,81212,33421,2.4299691810538286,4
2018-04,C#,46433,17977,2.5829114980252545,7
2018-04,C++,46529,22560,2.062455673758865,5
2018-04,Go,46676,17425,2.678680057388809,8
2018-04,Java,99636,40128,2.4829545454545454,3
2018-04,JavaScript,158491,58065,2.7295444760182552,1
2018-04,Kotlin,19753,8054,2.4525701514775267,12
2018-04,PHP,46989,19517,2.407593380130143,6
2018-04,Python,137815,53722,2.565336361267265,2
2018-04,Ruby,32126,15726,2.0428589596845987,9
2018-04,Rust,27384,12150,2.253827160493828,10
2018-04,Swift,24138,10586,2.280181371622898,11
2018-04,TypeScript,84657,34184,2.476509478118418,4
2018-05,C#,47655,19100,2.495026178010471,6
2018-05,C++,42651,18338,2.3258261533427853,8
2018-05,Go,44649,18616,2.3984207133648474,7
2018-05,Java,93954,39188,2.397519648872104,3
2018-05,JavaScript,163735,61311,2.670564825235276,1
2018-05,Kotlin,19216,8297,2.316017837772689,12
2018-05,PHP,46986,20350,2.308894348894349,5
2018-05,Python,141006,52340,2.6940389759266337,2
2018-05,Ruby,30667,12886,2.379869625950644,10
2018-05,Rust,29808,14098,2.1143424599233933,9
2018-05,Swift,23692,10903,2.1729799137851966,11
2018-05,TypeScript,92741,35120,2.6406890660592257,4
2018-06,C#,46820,18545,2.5246697222971157,7
2018-06,C++,49020,20391,2.4040017654847725,5
2018-06,Go,46493,18904,2.45942657638595,6
2018-06,Java,99252,38815,2.5570526858173386,3
2018-06,JavaScript,172864,58873,2.936218640123656,1
2018-06,Kotlin,21873,8625,2.536,12
2018-06,PHP,42289,17695,2.389884148064425,8
2018-06,Python,127657,55034,2.319602427590217,2
2018-06,Ruby,32199,13064,2.464712186160441,10
2018-06,Rust,28763,13237,2.1729243786356425,9
2018-06,Swift,23402,9410,2.4869287991498408,11
2018-06,TypeScript,86870,37572,2.31209411263707,4
2018-07,C#,47112,19777,2.382161096222885,5
2018-07,C++,46706,19013,2.4565297428075525,6
2018-07,Go,42700,16879,2.529770721014278,8
2018-07,Java,97393,37391,2.6047177128185925,3
2018-07,JavaScript,168784,59733,2.825640768084644,1
2018-07,Kotlin,23207,9070,2.5586549062844544,12
2018-07,PHP,40258,16921,2.3791738076945808,7
2018-07,Python,137744,57014,2.4159680078577197,2
2018-07,Ruby,31330,13136,2.3850487210718634,10
2018-07,Rust,29009,15300,1.896013071895425,9
2018-07,Swift,24031,9307,2.582035027398732,11
2018-07,TypeScript,86673,36691,2.3622414216020275,4
2018-08,C#,46491,17358,2.6783615623919808,6
2018-08,C++,42479,16376,2.593978993649243,7
2018-08,Go,43486,18822,2.310381468494316,5
2018-08,Java,96061,37148,2.5858996446645848,4
2018-08,JavaScript,171199,66118,2.589294897002329,1
2018-08,Kotlin,22537,8229,2.738728885648317,12
2018-08,PHP,41410,15934,2.598845236600979,8
2018-08,Python,137211,51420,2.668436406067678,2
2018-08,Ruby,32055,11586,2.766701191092698,10
2018-08,Rust,27626,13164,2.098602248556669,9
2018-08,Swift,23325,9241,2.5240774807921222,11
2018-08,TypeScript,88259,39518,2.2333873171719216,3
2018-09,C#,46658,17952,2.599041889483066,6
2018-09,C++,41939,17184,2.44058426443203,7
2018-09,Go,45764,18181,2.5171332709971947,5
2018-09,Java,99136,35453,2.7962654782387952,4
2018-09,JavaScript,172920,61084,2.8308558706044136,1
2018-09,Kotlin,23863,10150,2.3510344827586205,11
2018-09,PHP,40387,16615,2.4307553415588323,8
2018-09,Python,132427,54535,2.428293756303292,2
2018-09,Ruby,29358,11246,2.6105281878001065,10
2018-09,Rust,27379,12171,2.249527565524608,9
2018-09,Swift,21192,8329,2.5443630687957737,12
2018-09,TypeScript,91242,39227,2.3259999490147094,3
2018-10,C#,43174,17795,2.426187131216634,8
2018-10,C++,40794,18305,2.2285714285714286,6
2018-10,Go,46201,19173,2.4096907108955303,5
2018-10,Java,102205,38495,2.6550201324847382,3
2018-10,JavaScript,175876,59140,2.973892458572878,1
2018-10,Kotlin,24377,9593,2.541123736057542,11
2018-10,PHP,41732,18279,2.283057060014224,7
2018-10,Python,138685,47355,2.9286242213071483,2
2018-10,Ruby,29085,12450,2.336144578313253,9
2018-10,Rust,27371,11605,2.358552348125808,10
2018-10,Swift,22018,8611,2.556962025316456,12
2018-10,TypeScript,86273,34683,2.487472248652077,4
2018-11,C#,48108,18784,2.5611158432708687,6
2018-11,C++,43669,17071,2.558080956007264,7
2018-11,Go,46228,19866,2.326990838618745,5
2018-11,Java,101666,44656,2.276648154783232,3
2018-11,JavaScript,172259,61634,2.794869714767823,1
2018-11,Kotlin,25274,10167,2.4858857086652897,11
2018-11,PHP,39543,14902,2.653536438062005,8
2018-11,Python,140276,55930,2.508063650992312,2
2018-11,Ruby,27556,10918,2.523905477193625,10
2018-11,Rust,29431,13277,2.216690517436168,9
2018-11,Swift,22812,9388,2.429910524073285,12
2018-11,TypeScript,92951,41079,2.2627376518415736,4
2018-12,C#,47653,19386,2.4581141029608995,5
2018-12,C++,46022,18992,2.423230834035383,6
2018-12,Go,47631,17575,2.7101564722617355,8
2018-12,Java,99423,39882,2.4929291409658494,3
2018-12,JavaScript,170143,59941,2.8385078660683005,2
2018-12,Kotlin,24330,9509,2.558628667578084,12
2018-12,PHP,44422,18662,2.380345086271568,7
2018-12,Python,146023,65106,2.242850121340583,1
2018-12,Ruby,29967,12790,2.3430023455824864,10
2018-12,Rust,29115,13658,2.131717674622932,9
2018-12,Swift,25863,10046,2.574457495520605,11
2018-12,TypeScript,96959,38540,2.5158017644006225,4
2019-01,C#,48446,18899,2.5634160537594584,6
2019-01,C++,45842,17232,2.6602831940575675,8
2019-01,Go,48904,19447,2.514732349462642,5
2019-01,Java,102747,35055,2.9310226786478397,4
2019-01,JavaScript,183296,65561,2.795808483702201,1
2019-01,Kotlin,25961,10907,2.380214541120381,10
2019-01,PHP,44401,18172,2.4433744221879814,7
2019-01,Python,147566,58350,2.52898029134533,2
2019-01,Ruby,30175,10585,2.850732168162494,11
2019-01,Rust,30790,14330,2.148639218422889,9
2019-01,Swift,24969,10202,2.447461282101549,12
2019-01,TypeScript,95776,41257,2.3214484814698118,3
2019-02,C#,49188,20728,2.373021999228097,6
2019-02,C++,46202,19755,2.338749683624399,7
2019-02,Go,55129,21758,2.5337347182645464,5
2019-02,Java,104321,40271,2.590474535025204,4
2019-02,JavaScript,181579,66140,2.7453734502570306,1
2019-02,Kotlin,26359,10131,2.6018162076794,12
2019-02,PHP,42645,16724,2.549928246830902,8
2019-02,Python,154163,61197,2.5191267545794727,2
2019-02,Ruby,29942,11559,2.5903624881045078,10
2019-02,Rust,30588,15459,1.9786532117213276,9
2019-02,Swift,26481,11087,2.388472986380445,11
2019-02,TypeScript,103882,41391,2.509772655891377,3
2019-03,C#,52749,20507,2.5722436241283466,6
2019-03,C++,51412,19956,2.576267789136099,7
2019-03,Go,57527,22207,2.5904894852974287,5
2019-03,Java,112957,42621,2.6502663006499145,4
2019-03,JavaScript,183500,66604,2.7550897843973337,1
2019-03,Kotlin,27557,12409,2.220726891772101,10
2019-03,PHP,43806,15544,2.818193515182707,8
2019-03,Python,148528,64089,2.3175271887531403,2
2019-03,Ruby,28234,11552,2.444078947368421,11
2019-03,Rust,32029,15000,2.135266666666667,9
2019-03,Swift,25482,10845,2.3496542185338867,12
2019-03,TypeScript,105188,43687,2.4077643234829584,3
2019-04,C#,57819,23901,2.4191038031881518,5
2019-04,C++,51776,20932,2.4735333460729985,7
2019-04,Go,54598,21720,2.513720073664825,6
2019-04,Java,110128,42889,2.567744643148593,4
2019-04,JavaScript,181833,65573,2.772985832583533,1
2019-04,Kotlin,29737,12229,2.431678796303868,10
2019-04,PHP,44183,16596,2.662268016389492,8
2019-04,Python,158588,63381,2.502137864659756,2
2019-04,Ruby,29631,11437,2.5908017836845327,11
2019-04,Rust,34118,16595,2.055920457969268,9
2019-04,Swift,25551,9958,2.565876682064672,12
2019-04,TypeScript,103750,45544,2.278016862813982,3
2019-05,C#,55103,23598,2.3350707687092127,5
2019-05,C++,53210,20988,2.5352582428054125,6
2019-05,Go,50094,19857,2.522737573651609,7
2019-05,Java,111369,42622,2.61294636572662,4
2019-05,JavaScript,197550,70205,2.813902143721957,1
2019-05,Kotlin,28255,10982,2.572846476051721,11
2019-05,PHP,44361,15687,2.827882960413081,8
2019-05,Python,151819,63662,2.3847664226697245,2
2019-05,Ruby,29606,11444,2.5870325061167425,10
2019-05,Rust,33378,15585,2.14167468719923,9
2019-05,Swift,25369,10849,2.338372200202784,12
2019-05,TypeScript,107473,47118,2.280932976781697,3
2019-06,C#,53540,21486,2.491855161500512,6
2019-06,C++,50423,18850,2.6749602122015914,8
2019-06,Go,51251,21859,2.3446177775744546,5
2019-06,Java,105827,44791,2.3626844678618477,3
2019-06,JavaScript,189655,65993,2.873865409967724,2
2019-06,Kotlin,28188,10616,2.655237377543331,12
2019-06,PHP,46987,18063,2.601284393511598,9
2019-06,Python,168421,69973,2.406942677890043,1
2019-06,Ruby,29387,11814,2.4874724902657865,11
2019-06,Rust,33401,19165,1.7428124184711713,7
2019-06,Swift,28578,12304,2.322659297789337,10
2019-06,TypeScript,101658,44424,2.288357644516477,4
2019-07,C#,47491,18303,2.594711249521936,7
2019-07,C++,47604,18057,2.6363183253032063,8
2019-07,Go,52221,20730,2.519102749638205,5
2019-07,Java,110935,41666,2.662482599721596,4
2019-07,JavaScript,199237,78966,2.5230732213864195,1
2019-07,Kotlin,29880,12357,2.4180626365622726,11
2019-07,PHP,43842,18993,2.308324119412415,6
2019-07,Python,156243,64253,2.4316841236985045,2
2019-07,Ruby,28237,13838,2.0405405405405403,10
2019-07,Rust,34893,14642,2.3830760825023902,9
2019-07,Swift,26543,12051,2.202555804497552,12
2019-07,TypeScript,106185,47479,2.236462436024348,3
2019-08,C#,51785,17944,2.885922871154704,7
2019-08,C++,48416,20278,2.3876121905513363,6
2019-08,Go,52350,21597,2.423947770523684,5
2019-08,Java,107481,38735,2.774777333161224,4
2019-08,JavaScript,202883,68072,2.980417792925138,1
2019-08,Kotlin,29061,13934,2.085617913018516,10
2019-08,PHP,43125,17772,2.426569885212694,8
2019-08,Python,152272,62508,2.4360401868560824,2
2019-08,Ruby,29858,12166,2.454216669406543,11
2019-08,Rust,31127,15828,1.9665782158200655,9
2019-08,Swift,27301,11212,2.4349803781662502,12
2019-08,TypeScript,103383,40715,2.5391870318064598,3
2019-09,C#,53560,20898,2.562924681787731,5
2019-09,C++,48238,17941,2.6887018560838305,8
2019-09,Go,53138,19894,2.6710565999798934,7
2019-09,Java,110770,37739,2.9351599141471687,4
2019-09,JavaScript,197073,71487,2.7567669646229382,1
2019-09,Kotlin,29298,13519,2.167172128115985,10
2019-09,PHP,43568,20335,2.142512908777969,6
2019-09,Python,151419,59130,2.56078132927448,2
2019-09,Ruby,27184,10865,2.501978831109066,11
2019-09,Rust,33508,15388,2.1775409409929813,9
2019-09,Swift,26560,9762,2.7207539438639623,12
2019-09,TypeScript,103823,44003,2.359452764584233,3
2019-10,C#,52107,19874,2.6218677669316697,7
2019-10,C++,48444,20574,2.3546223388743077,6
2019-10,Go,51621,20869,2.473573242608654,5
2019-10,Java,100139,43694,2.291824964526022,3
2019-10,JavaScript,198344,65635,3.021924278205226,2
2019-10,Kotlin,30519,11748,2.5978038815117466,10
2019-10,PHP,46524,17071,2.725323648292426,8
2019-10,Python,165431,66935,2.471517143497423,1
2019-10,Ruby,26996,11266,2.3962364636960767,11
2019-10,Rust,35304,15957,2.212445948486557,9
2019-10,Swift,27584,10636,2.593456186536292,12
2019-10,TypeScript,100376,42322,2.3717215632531543,4
2019-11,C#,53100,22428,2.3675762439807384,6
2019-11,C++,50519,19294,2.61837877060226,7
2019-11,Go,57055,24435,2.334970329445468,5
2019-11,Java,101435,36646,2.7679692190143537,4
2019-11,JavaScript,200664,63106,3.1797927296928976,1
2019-11,Kotlin,29639,12113,2.4468752579872866,11
2019-11,PHP,45225,18215,2.4828438100466648,8
2019-11,Python,166090,61017,2.7220282871986496,2
2019-11,Ruby,28964,11753,2.464392070109759,12
2019-11,Rust,33786,14445,2.338940809968848,9
2019-11,Swift,27994,13117,2.134177022184951,10
2019-11,TypeScript,101499,43341,2.341870284488129,3
2019-12,C#,53105,23591,2.251070323428426,5
2019-12,C++,52640,20672,2.546439628482972,7
2019-12,Go,52314,22102,2.3669351189937564,6
2019-12,Java,108584,47090,2.3058823529411763,3
